Average npc score: 16.739212036132812
Agent
Epoch	Score	Loss
133828	60	12.962727546691895
133829	44	10.167350769042969
133830	36	9.109021186828613
133831	35	9.96351146697998
133832	24	12.076420783996582
133833	40	13.843320846557617
133834	48	10.585155487060547
133835	43	11.463558197021484
133836	33	10.356014251708984
133837	20	14.24357795715332
133838	43	11.448139190673828
133839	50	6.167575359344482
133840	51	7.943516731262207
133841	50	9.589044570922852
133842	40	10.601783752441406
133843	38	8.404191970825195
133844	31	9.144940376281738
133845	49	10.755404472351074
133846	22	9.154327392578125
133847	54	9.58309268951416
133848	47	10.060534477233887
133849	36	9.175491333007812
133850	31	9.59144115447998
133851	49	8.549908638000488
133852	41	9.15662956237793
133853	56	7.576094150543213
133854	25	10.434932708740234
133855	27	10.673954010009766
133856	44	9.093232154846191
133857	30	8.706071853637695
133858	68	12.639056205749512
133859	45	11.804363250732422
133860	45	10.023991584777832
133861	43	8.461800575256348
133862	67	10.80573844909668
133863	26	10.16076374053955
133864	45	8.88977336883545
133865	48	7.334537029266357
133866	53	8.46743106842041
133867	49	8.783506393432617
133868	63	8.675374984741211
133869	26	10.651566505432129
133870	40	12.449939727783203
133871	45	9.886034965515137
133872	40	7.406885623931885
133873	43	9.895502090454102
133874	70	10.903412818908691
133875	41	7.492949962615967
133876	38	8.76574420928955
133877	58	7.984389781951904
133878	29	13.200611114501953
133879	42	8.232405662536621
133880	21	18.270904541015625
133881	48	14.062390327453613
133882	56	10.447993278503418
133883	52	8.858307838439941
133884	68	11.418212890625
133885	31	10.4945068359375
133886	42	5.805370807647705
133887	37	7.377114295959473
133888	40	7.251431941986084
133889	21	11.075462341308594
133890	24	8.99930477142334
133891	29	10.584249496459961
133892	37	5.601615905761719
133893	33	7.357481956481934
133894	32	16.040624618530273
133895	41	8.817581176757812
133896	35	6.249666690826416
133897	34	11.855489730834961
133898	33	10.679059028625488
133899	39	8.762669563293457
133900	33	8.910923957824707
133901	53	7.4031548500061035
133902	26	10.009664535522461
133903	33	7.566004753112793
133904	25	6.018361568450928
133905	55	8.55701732635498
133906	29	8.11975383758545
133907	25	7.84889554977417
133908	51	9.67737865447998
133909	38	14.623281478881836
133910	28	8.50537109375
133911	34	10.705223083496094
133912	38	7.3436279296875
133913	41	9.421598434448242
133914	42	6.75564432144165
133915	32	8.841951370239258
133916	37	10.997230529785156
133917	43	8.565788269042969
133918	42	11.704689025878906
133919	13	8.47724437713623
133920	42	11.293205261230469
133921	41	8.577851295471191
133922	34	9.219001770019531
133923	29	15.17629337310791
133924	42	9.316301345825195
133925	28	9.134443283081055
133926	36	11.121908187866211
133927	53	10.724824905395508
133928	33	9.29098129272461
133929	47	8.72517204284668
133930	47	8.546422004699707
133931	36	8.5792236328125
133932	48	8.826505661010742
133933	44	10.377663612365723
133934	30	10.642459869384766
133935	30	10.823307037353516
133936	39	11.273822784423828
133937	48	6.916905879974365
133938	39	12.515679359436035
133939	47	8.697152137756348
133940	26	9.780998229980469
133941	42	12.243827819824219
133942	50	11.457504272460938
133943	33	8.983928680419922
133944	51	11.296013832092285
133945	53	9.722787857055664
133946	44	10.920161247253418
133947	44	9.022634506225586
133948	46	8.394349098205566
133949	49	9.143610954284668
133950	38	9.933500289916992
133951	41	9.853672981262207
133952	22	11.352930068969727
133953	48	8.085466384887695
133954	30	8.187578201293945
133955	38	7.884024620056152
133956	39	13.641400337219238
133957	32	10.543547630310059
133958	48	8.395092010498047
133959	46	8.730059623718262
133960	55	8.360577583312988
133961	53	10.645581245422363
133962	37	8.995742797851562
133963	57	10.633979797363281
133964	56	7.938527584075928
133965	39	11.872496604919434
133966	22	10.911015510559082
133967	47	14.148275375366211
133968	42	7.075115203857422
133969	47	12.01577377319336
133970	29	10.588520050048828
133971	36	10.633822441101074
133972	51	8.537080764770508
133973	25	7.905269622802734
133974	30	10.659862518310547
133975	54	9.699158668518066
133976	34	7.252120494842529
133977	35	9.507267951965332
133978	48	7.031044960021973
133979	42	10.795249938964844
133980	61	8.900369644165039
133981	20	8.729463577270508
133982	36	8.069976806640625
133983	27	9.959309577941895
133984	34	7.954620361328125
133985	59	8.110710144042969
133986	39	10.695423126220703
133987	46	12.027719497680664
133988	57	7.818015098571777
133989	43	9.050121307373047
133990	24	9.197654724121094
133991	40	9.806077003479004
133992	36	9.688321113586426
133993	42	10.508304595947266
133994	34	7.136327743530273
133995	32	11.462039947509766
133996	40	7.592026710510254
133997	35	7.880364894866943
133998	39	10.228181838989258
133999	44	9.731597900390625
134000	41	7.457962512969971
134001	27	10.36318588256836
134002	44	14.202729225158691
134003	26	12.94871711730957
134004	48	6.419118881225586
134005	32	7.956981182098389
134006	23	9.339991569519043
134007	18	7.914762496948242
134008	24	9.873477935791016
134009	41	8.873394012451172
134010	34	11.484861373901367
134011	43	12.648128509521484
134012	29	12.144227981567383
134013	75	7.928162574768066
134014	35	10.066741943359375
134015	37	11.381482124328613
134016	45	11.89369010925293
134017	41	9.675703048706055
134018	37	11.155149459838867
134019	33	10.055262565612793
134020	43	13.463499069213867
134021	32	13.110335350036621
134022	35	12.867884635925293
134023	37	11.511685371398926
134024	45	9.215699195861816
134025	49	8.527253150939941
134026	34	8.404458045959473
134027	45	10.541834831237793
134028	40	6.7609992027282715
134029	62	7.722808837890625
134030	37	9.324862480163574
134031	36	11.019522666931152
134032	33	8.397642135620117
134033	41	9.897882461547852
134034	54	9.243756294250488
134035	47	8.849377632141113
134036	23	7.974531650543213
134037	33	8.645700454711914
134038	47	8.857894897460938
134039	55	11.242963790893555
134040	32	8.205628395080566
134041	52	11.65744400024414
134042	30	8.217853546142578
134043	55	12.432650566101074
134044	65	9.148927688598633
134045	31	11.192848205566406
134046	57	10.350988388061523
134047	37	8.910037994384766
134048	46	8.365514755249023
134049	22	10.535712242126465
134050	41	7.939887046813965
134051	37	7.749728679656982
134052	56	8.5303316116333
134053	77	7.857484817504883
134054	26	10.9093017578125
134055	34	8.591232299804688
134056	46	8.988847732543945
134057	16	8.318045616149902
134058	38	10.596168518066406
134059	50	9.067233085632324
134060	34	11.219756126403809
134061	54	7.618535995483398
134062	44	7.883059501647949
134063	27	10.535980224609375
134064	41	8.681212425231934
134065	55	7.861870765686035
134066	42	10.917795181274414
134067	48	8.633307456970215
134068	45	8.432480812072754
134069	44	8.769400596618652
134070	29	10.11169719696045
134071	34	6.4584126472473145
134072	25	7.2557291984558105
134073	38	7.2442522048950195
134074	44	8.356925010681152
134075	23	7.837317943572998
134076	55	10.640289306640625
134077	32	8.361454010009766
134078	31	9.716573715209961
134079	28	7.99573278427124
134080	22	8.767644882202148
134081	30	8.860847473144531
134082	27	9.11855411529541
134083	41	9.68270206451416
134084	38	9.198456764221191
134085	39	9.808753967285156
134086	31	11.002837181091309
134087	37	16.334705352783203
134088	23	12.352518081665039
134089	47	8.916303634643555
134090	31	7.400705337524414
134091	34	11.998594284057617
134092	19	11.403999328613281
134093	24	10.870429039001465
134094	41	9.037094116210938
134095	37	7.6203107833862305
134096	26	8.527000427246094
134097	47	8.596983909606934
134098	27	13.743330001831055
134099	47	7.45804500579834
134100	57	11.50680160522461
134101	27	9.59632682800293
134102	37	7.851425647735596
134103	48	12.641158103942871
134104	31	9.254870414733887
134105	29	11.161019325256348
134106	34	8.475188255310059
134107	17	7.939678192138672
134108	30	8.091012001037598
134109	34	7.761746406555176
134110	17	10.064696311950684
134111	32	11.3455171585083
134112	47	10.845443725585938
134113	45	12.843415260314941
134114	33	8.505836486816406
134115	37	9.802839279174805
134116	55	10.705526351928711
134117	30	20.89254379272461
134118	38	12.778080940246582
134119	38	8.053686141967773
134120	35	8.000690460205078
134121	29	8.45663070678711
134122	27	10.679931640625
134123	54	14.705301284790039
134124	51	7.562614440917969
134125	58	7.373260021209717
134126	36	8.373092651367188
134127	47	8.46414566040039
134128	37	10.789490699768066
134129	23	8.039395332336426
134130	44	14.85912799835205
134131	56	11.34068775177002
134132	46	12.275018692016602
134133	48	8.542136192321777
134134	27	10.909757614135742
134135	47	10.374919891357422
134136	54	8.400254249572754
134137	41	7.482782363891602
134138	46	9.774226188659668
134139	18	7.917699813842773
134140	51	8.956951141357422
134141	35	12.838308334350586
134142	52	8.813833236694336
134143	44	10.85164737701416
134144	50	10.031124114990234
134145	36	8.240480422973633
134146	38	14.915506362915039
134147	46	10.020206451416016
134148	53	7.270853042602539
134149	17	7.8282246589660645
134150	47	7.898774147033691
134151	48	10.099695205688477
134152	45	6.526350498199463
134153	28	12.038837432861328
134154	44	12.652528762817383
134155	24	8.814691543579102
134156	47	11.222065925598145
134157	39	9.991533279418945
134158	46	7.988313674926758
134159	37	6.911970615386963
134160	43	7.706652641296387
134161	41	8.626073837280273
134162	40	7.616909980773926
134163	37	11.05879020690918
134164	50	13.845813751220703
134165	33	11.534070014953613
134166	51	7.851430892944336
134167	44	8.83584213256836
134168	39	6.729471206665039
134169	27	12.54941177368164
134170	27	7.875011444091797
134171	38	8.322202682495117
134172	52	10.627514839172363
134173	33	9.359362602233887
134174	26	13.15230941772461
134175	57	9.593161582946777
134176	56	7.781090259552002
134177	42	9.117720603942871
134178	54	9.09444522857666
134179	40	8.693815231323242
134180	51	12.397456169128418
134181	61	9.23709487915039
134182	41	11.157835006713867
134183	28	11.474390983581543
134184	51	13.355257034301758
134185	54	8.67695140838623
134186	43	8.076836585998535
134187	45	9.505422592163086
134188	58	10.683289527893066
134189	37	11.439419746398926
134190	33	7.6400675773620605
134191	46	8.985336303710938
134192	30	6.920239448547363
134193	50	6.471803665161133
134194	55	11.196142196655273
134195	26	12.297942161560059
134196	33	11.578439712524414
134197	35	8.192355155944824
134198	42	12.896652221679688
134199	43	11.084670066833496
134200	21	10.366250991821289
134201	29	13.769052505493164
134202	46	10.901872634887695
134203	40	11.525808334350586
134204	39	8.246049880981445
134205	30	8.350175857543945
134206	31	11.266382217407227
134207	50	11.04761791229248
134208	58	6.769588470458984
134209	32	8.435132026672363
134210	40	8.374433517456055
134211	53	9.979981422424316
134212	47	6.707740306854248
134213	28	11.422298431396484
134214	20	9.557501792907715
134215	38	10.950790405273438
134216	38	10.46726131439209
134217	52	11.266393661499023
134218	26	11.250825881958008
134219	56	7.927737236022949
134220	56	6.455691337585449
134221	40	14.984992980957031
134222	52	7.513992786407471
134223	35	9.566829681396484
134224	50	11.829802513122559
134225	37	6.564910411834717
134226	37	11.65257740020752
134227	32	9.538354873657227
134228	33	11.815262794494629
134229	67	6.763153076171875
134230	35	12.189230918884277
134231	51	7.313295841217041
134232	45	11.916715621948242
134233	26	9.466809272766113
134234	52	7.071466445922852
134235	39	9.61666488647461
134236	32	17.5358943939209
134237	58	7.920363426208496
134238	54	10.9419527053833
134239	39	9.624497413635254
134240	59	7.72548770904541
134241	54	9.543671607971191
134242	51	9.351326942443848
134243	41	9.408773422241211
134244	43	9.543561935424805
134245	63	10.281853675842285
134246	33	9.97132682800293
134247	25	8.411437034606934
134248	49	10.411187171936035
134249	46	9.495012283325195
134250	25	9.623321533203125
134251	31	9.524015426635742
134252	36	8.053763389587402
134253	28	9.169005393981934
134254	53	12.234333992004395
134255	50	9.93764877319336
134256	36	9.444709777832031
134257	35	10.270753860473633
134258	33	8.487957000732422
134259	55	9.129048347473145
134260	22	7.41605806350708
134261	52	8.856180191040039
134262	47	9.600458145141602
134263	46	9.294195175170898
134264	27	13.29906177520752
134265	83	7.42501974105835
134266	79	7.770549297332764
134267	46	12.08763599395752
134268	30	8.691001892089844
134269	48	11.361412048339844
134270	48	10.939476013183594
134271	38	15.64616870880127
134272	34	14.711337089538574
134273	37	8.161722183227539
134274	52	10.155136108398438
134275	25	8.51037883758545
134276	41	7.391581058502197
134277	36	8.331605911254883
134278	39	12.361494064331055
134279	38	11.200324058532715
134280	40	10.824169158935547
134281	38	7.228410720825195
134282	57	10.411274909973145
134283	54	12.119524955749512
134284	54	9.399822235107422
134285	40	10.860921859741211
134286	52	10.089262962341309
134287	35	11.316484451293945
134288	36	6.984290599822998
134289	52	14.638483047485352
134290	45	9.59309196472168
134291	48	9.451346397399902
134292	36	10.28016471862793
134293	39	12.1144437789917
134294	35	11.935912132263184
134295	45	12.051758766174316
134296	34	11.071674346923828
134297	31	9.389514923095703
134298	41	7.3374528884887695
134299	25	10.833309173583984
134300	35	8.525350570678711
134301	35	8.639562606811523
134302	24	8.808313369750977
134303	51	8.13961124420166
134304	29	10.208805084228516
134305	42	10.496249198913574
134306	35	11.965178489685059
134307	51	12.5436429977417
134308	34	11.197623252868652
134309	50	8.696885108947754
134310	56	12.615785598754883
134311	53	10.762120246887207
134312	20	9.958118438720703
134313	51	12.2669038772583
134314	31	6.876901626586914
134315	39	10.462332725524902
134316	41	11.389778137207031
134317	54	9.810982704162598
134318	37	10.538188934326172
134319	26	11.426778793334961
134320	45	10.487248420715332
134321	36	10.117706298828125
134322	34	12.854510307312012
134323	42	8.94318962097168
134324	40	10.535842895507812
134325	42	12.452848434448242
134326	32	8.238664627075195
134327	42	9.362028121948242
134328	27	9.377093315124512
134329	43	11.345264434814453
134330	42	9.505547523498535
134331	25	10.67202091217041
134332	35	10.151061058044434
134333	35	12.073495864868164
134334	56	8.376932144165039
134335	47	10.291934967041016
134336	30	8.673160552978516
134337	43	11.349443435668945
134338	45	10.523392677307129
134339	47	9.218305587768555
134340	56	7.90547513961792
134341	28	14.798458099365234
134342	36	7.8059210777282715
134343	30	9.272490501403809
134344	41	7.1713948249816895
134345	38	8.931116104125977
134346	46	10.7443208694458
134347	30	9.24851131439209
134348	30	12.604074478149414
134349	25	8.387445449829102
134350	43	9.142020225524902
134351	29	9.940649032592773
134352	42	13.675600051879883
134353	31	10.06606674194336
134354	32	11.757328033447266
134355	36	9.332502365112305
134356	73	9.643308639526367
134357	33	11.143856048583984
134358	36	10.543997764587402
134359	65	9.266993522644043
134360	42	9.801355361938477
134361	33	12.263288497924805
134362	52	8.820701599121094
134363	28	10.637025833129883
134364	20	17.051246643066406
134365	26	7.973867893218994
134366	51	11.176813125610352
134367	48	10.259175300598145
134368	39	10.612468719482422
134369	41	12.55243968963623
134370	42	8.688115119934082
134371	46	11.641401290893555
134372	24	12.325461387634277
134373	46	8.925764083862305
134374	28	7.673018455505371
134375	28	10.587959289550781
134376	32	7.475673675537109
134377	33	11.82496166229248
134378	48	10.161059379577637
134379	38	12.125200271606445
134380	40	7.964857578277588
134381	38	10.295877456665039
134382	50	13.339752197265625
134383	38	10.958986282348633
134384	63	7.6539130210876465
134385	43	9.974650382995605
134386	35	11.36709976196289
134387	48	9.539952278137207
134388	36	9.495264053344727
134389	23	7.716091156005859
134390	65	10.603161811828613
134391	36	11.793301582336426
134392	33	11.190778732299805
134393	30	7.921765327453613
134394	53	7.792915344238281
134395	20	8.041929244995117
134396	33	9.879660606384277
134397	45	7.510693550109863
134398	58	10.117986679077148
134399	20	17.022933959960938
134400	41	11.60198974609375
134401	42	10.364407539367676
134402	23	7.074592590332031
134403	59	12.19088077545166
134404	46	9.41200065612793
134405	36	8.836567878723145
134406	38	7.72478723526001
134407	55	9.87396240234375
134408	43	8.570155143737793
134409	46	13.92138671875
134410	33	10.194002151489258
134411	51	10.060914993286133
134412	38	13.295781135559082
134413	59	10.305728912353516
134414	45	9.252037048339844
134415	26	9.058622360229492
134416	34	11.97048568725586
134417	25	8.85323429107666
134418	52	10.30807876586914
134419	35	7.868408203125
134420	21	8.39658260345459
134421	41	11.887866020202637
134422	22	9.050207138061523
134423	49	9.794913291931152
134424	58	10.199444770812988
134425	22	12.498076438903809
134426	66	8.171774864196777
134427	38	8.246800422668457
134428	66	8.237863540649414
134429	55	9.204865455627441
134430	39	10.092805862426758
134431	37	8.0331449508667
134432	38	15.242652893066406
134433	24	10.338821411132812
134434	38	8.676082611083984
134435	40	11.245622634887695
134436	41	9.32062816619873
134437	50	11.582490921020508
134438	37	10.341341018676758
134439	35	10.837284088134766
134440	53	10.976970672607422
134441	38	12.75146198272705
134442	38	9.528958320617676
134443	52	9.537453651428223
134444	31	8.967942237854004
134445	37	8.61315631866455
134446	36	8.818370819091797
134447	36	11.274843215942383
134448	47	10.451265335083008
134449	34	12.145529747009277
134450	40	8.910788536071777
134451	36	7.338625907897949
134452	35	12.527112007141113
134453	51	11.639678001403809
134454	32	7.709653377532959
134455	36	9.022156715393066
134456	61	10.227169036865234
134457	55	9.560190200805664
134458	48	13.000351905822754
134459	48	8.642838478088379
134460	46	10.251480102539062
134461	41	7.838443756103516
134462	26	11.356080055236816
134463	34	10.913250923156738
134464	45	12.784805297851562
134465	53	8.743988990783691
134466	58	9.319421768188477
134467	54	10.673213958740234
134468	35	14.23959732055664
134469	46	9.664508819580078
134470	34	7.222619533538818
134471	34	9.782054901123047
134472	27	8.33687973022461
134473	51	10.460687637329102
134474	54	9.578786849975586
134475	36	10.171834945678711
134476	47	11.266188621520996
134477	28	10.283977508544922
134478	41	15.758966445922852
134479	47	12.478528022766113
134480	32	7.821215629577637
134481	49	8.278014183044434
134482	34	9.783010482788086
134483	45	10.522871971130371
134484	47	11.910282135009766
134485	46	7.3935441970825195
134486	51	11.510225296020508
134487	33	12.182522773742676
134488	27	8.64048957824707
134489	39	8.037196159362793
134490	49	10.426694869995117
134491	35	11.997581481933594
134492	37	9.133905410766602
134493	37	7.434266567230225
134494	69	11.565668106079102
134495	65	9.5806303024292
134496	49	17.15116310119629
134497	25	9.13693618774414
134498	34	12.530267715454102
134499	60	9.265815734863281
134500	28	14.114585876464844
134501	51	11.44195556640625
134502	41	8.123252868652344
134503	53	9.323555946350098
134504	33	8.846982955932617
134505	25	12.727787971496582
134506	46	10.424931526184082
134507	35	7.769275665283203
134508	33	10.295888900756836
134509	23	7.444317817687988
134510	41	11.420520782470703
134511	29	8.434535026550293
134512	48	9.14037036895752
134513	36	9.41975212097168
134514	41	9.629118919372559
134515	39	13.599833488464355
134516	42	8.913494110107422
134517	47	10.329315185546875
134518	33	8.465635299682617
134519	41	7.8523969650268555
134520	28	8.525569915771484
134521	32	8.575846672058105
134522	61	11.980962753295898
134523	40	11.498432159423828
134524	31	10.387099266052246
134525	32	10.89719295501709
134526	41	7.694427490234375
134527	38	9.764266967773438
134528	42	11.870317459106445
134529	29	8.9965238571167
134530	46	9.599348068237305
134531	54	13.754488945007324
134532	48	9.771858215332031
134533	57	12.391669273376465
134534	54	10.035571098327637
134535	46	15.680277824401855
134536	34	11.107633590698242
134537	33	8.381433486938477
134538	43	9.726675033569336
134539	27	13.734331130981445
134540	56	8.024662017822266
134541	22	7.686827659606934
134542	35	11.933048248291016
134543	27	11.257085800170898
134544	60	10.885029792785645
134545	33	8.854001998901367
134546	54	6.070647716522217
134547	26	11.503763198852539
134548	46	9.553498268127441
134549	26	8.139211654663086
134550	40	11.079965591430664
134551	45	10.726964950561523
134552	48	7.542449951171875
134553	60	11.68157958984375
134554	28	7.670331954956055
134555	56	12.544083595275879
134556	31	8.449970245361328
134557	47	8.027055740356445
134558	45	7.231616973876953
134559	50	7.669682025909424
134560	56	8.782071113586426
134561	54	8.46881103515625
134562	44	8.002533912658691
134563	64	9.785449028015137
134564	55	10.816563606262207
134565	39	11.208831787109375
134566	39	11.696316719055176
134567	37	7.586515426635742
134568	40	7.34190034866333
134569	45	9.067219734191895
134570	37	11.961191177368164
134571	43	8.458793640136719
134572	34	10.168076515197754
134573	50	13.442453384399414
134574	54	7.676697731018066
134575	57	9.515420913696289
134576	40	8.658470153808594
134577	34	11.167618751525879
134578	33	7.2584991455078125
134579	41	11.729021072387695
134580	29	8.723915100097656
134581	48	9.977359771728516
134582	40	6.896782398223877
134583	47	10.17372989654541
134584	33	11.099328994750977
134585	37	10.84597110748291
134586	25	10.037439346313477
134587	45	11.6004056930542
134588	29	7.63077974319458
134589	43	8.850523948669434
134590	38	9.040273666381836
134591	47	12.005888938903809
134592	24	9.568378448486328
134593	41	10.964123725891113
134594	64	12.245784759521484
134595	56	10.274645805358887
134596	23	10.263483047485352
134597	60	10.332000732421875
134598	49	14.057319641113281
134599	49	8.214396476745605
134600	41	8.671319007873535
134601	30	12.250232696533203
134602	45	12.798042297363281
134603	54	8.803669929504395
134604	62	6.913053035736084
134605	54	15.29422664642334
134606	33	8.765090942382812
134607	46	8.99646282196045
134608	72	9.63591480255127
134609	43	8.336532592773438
134610	33	9.768695831298828
134611	25	11.511387825012207
134612	26	9.108301162719727
134613	52	12.874366760253906
134614	45	9.813394546508789
134615	41	9.909201622009277
134616	54	10.897628784179688
134617	32	7.596653938293457
134618	32	9.694042205810547
134619	37	6.945667266845703
134620	41	12.607311248779297
134621	37	8.983049392700195
134622	26	17.07862663269043
134623	38	8.954033851623535
134624	35	7.020800590515137
134625	35	9.465594291687012
134626	43	18.509422302246094
134627	39	8.441290855407715
134628	43	13.223743438720703
134629	33	7.943172454833984
134630	69	13.59764575958252
134631	42	13.270828247070312
134632	29	7.816482067108154
134633	39	10.925232887268066
134634	60	8.049150466918945
134635	40	11.019645690917969
134636	41	7.409804821014404
134637	22	9.312761306762695
134638	29	13.015393257141113
134639	31	9.383957862854004
134640	57	10.492685317993164
134641	22	9.59126091003418
134642	50	10.575636863708496
134643	59	16.927745819091797
134644	37	7.180166244506836
134645	41	8.878823280334473
134646	30	9.508980751037598
134647	53	6.135391712188721
134648	39	7.985003471374512
134649	33	8.95374870300293
134650	44	13.478583335876465
134651	51	11.647587776184082
134652	34	10.163802146911621
134653	43	9.536348342895508
134654	27	8.634614944458008
134655	48	11.831515312194824
134656	38	11.106083869934082
134657	23	6.828907012939453
134658	43	6.791033744812012
134659	53	8.879764556884766
134660	37	11.313840866088867
134661	43	10.740413665771484
134662	33	8.779232025146484
134663	41	12.263785362243652
134664	24	14.50051498413086
134665	52	7.352306365966797
134666	37	11.86306381225586
134667	41	14.23624038696289
134668	57	14.717938423156738
134669	46	10.169695854187012
134670	41	12.055696487426758
134671	44	8.577959060668945
134672	48	7.486448287963867
134673	31	9.564603805541992
134674	37	12.718781471252441
134675	38	11.062127113342285
134676	62	8.68649673461914
134677	33	11.273548126220703
134678	52	10.17809772491455
134679	36	9.472577095031738
134680	61	7.858617782592773
134681	63	8.815633773803711
134682	24	14.902239799499512
134683	54	11.665660858154297
134684	38	9.095830917358398
134685	41	10.351336479187012
134686	35	9.457615852355957
134687	38	8.026741981506348
134688	57	9.929344177246094
134689	35	12.17623519897461
134690	60	10.236994743347168
134691	26	13.572065353393555
134692	25	9.231005668640137
134693	34	12.55142593383789
134694	27	14.419888496398926
134695	50	10.346633911132812
134696	34	13.070090293884277
134697	54	7.923244476318359
134698	60	7.620087623596191
134699	42	8.252556800842285
134700	64	8.927501678466797
134701	49	9.654984474182129
134702	29	9.495420455932617
134703	43	11.281821250915527
134704	25	12.597967147827148
134705	43	13.413506507873535
134706	41	8.62671184539795
134707	39	9.83491039276123
134708	35	15.450966835021973
134709	48	11.368130683898926
134710	28	8.380021095275879
134711	32	10.953367233276367
134712	27	15.907917976379395
134713	39	10.015220642089844
134714	18	7.819352149963379
134715	40	11.756707191467285
134716	64	10.07292366027832
134717	53	10.197909355163574
134718	42	9.839632987976074
134719	44	9.778188705444336
134720	44	13.534952163696289
134721	36	8.167457580566406
134722	36	9.285418510437012
134723	50	8.165388107299805
134724	79	7.677961826324463
134725	46	11.088102340698242
134726	46	7.309206485748291
134727	39	8.439888000488281
134728	54	12.735458374023438
134729	40	6.7804131507873535
134730	30	12.70045280456543
134731	39	9.353833198547363
134732	44	14.307693481445312
134733	44	12.396684646606445
134734	42	9.612663269042969
134735	41	7.88306188583374
134736	19	10.832077026367188
134737	19	9.69719123840332
134738	31	8.768259048461914
134739	40	10.692453384399414
134740	47	14.22612476348877
134741	54	8.345548629760742
134742	31	7.438579082489014
134743	47	7.108239650726318
134744	50	10.728682518005371
134745	27	8.05593490600586
134746	62	9.013049125671387
134747	55	8.741018295288086
134748	40	14.061222076416016
134749	23	7.927882194519043
134750	64	9.143574714660645
134751	35	11.892454147338867
134752	45	9.291050910949707
134753	39	8.85464096069336
134754	39	11.896980285644531
134755	55	7.259196758270264
134756	37	9.1900634765625
134757	26	9.461174964904785
134758	54	8.538888931274414
134759	39	9.10566234588623
134760	39	9.559088706970215
134761	43	12.16989803314209
134762	22	13.003174781799316
134763	52	9.378539085388184
134764	39	15.211570739746094
134765	28	11.68346881866455
134766	30	9.646856307983398
134767	39	8.250855445861816
134768	36	11.825904846191406
134769	21	7.410619735717773
134770	51	10.385992050170898
134771	36	7.842761039733887
134772	56	8.627448081970215
134773	31	8.300609588623047
134774	37	9.761795997619629
134775	56	11.369741439819336
134776	57	10.10139274597168
134777	38	9.28443717956543
134778	66	9.018121719360352
134779	38	8.934052467346191
134780	44	12.197982788085938
134781	46	11.813902854919434
134782	51	7.59022855758667
134783	64	13.488428115844727
134784	40	11.074676513671875
134785	58	13.819646835327148
134786	43	14.13817024230957
134787	18	9.702973365783691
134788	26	7.089093208312988
134789	36	9.899649620056152
134790	24	9.436216354370117
134791	41	10.213885307312012
134792	48	8.264931678771973
134793	35	16.963863372802734
134794	56	14.817617416381836
134795	33	8.785841941833496
134796	30	7.71369743347168
134797	32	8.939963340759277
134798	33	9.46221923828125
134799	48	11.559635162353516
134800	39	9.601104736328125
134801	30	14.801108360290527
134802	52	7.3416876792907715
134803	51	7.996083736419678
134804	51	7.7445173263549805
134805	45	8.219169616699219
134806	34	12.14039421081543
134807	51	16.55314826965332
134808	28	8.797066688537598
134809	41	12.28821849822998
134810	32	13.011892318725586
134811	38	12.337512016296387
134812	39	9.386504173278809
134813	37	10.259682655334473
134814	64	10.023119926452637
134815	39	8.087366104125977
134816	26	8.62736988067627
134817	52	13.144349098205566
134818	50	7.57646369934082
134819	41	7.977013111114502
134820	37	8.814484596252441
134821	37	7.972219467163086
134822	37	12.010699272155762
134823	34	6.883467197418213
134824	39	8.08572006225586
134825	42	11.849564552307129
134826	27	11.499747276306152
134827	45	7.934953689575195
134828	39	9.830209732055664
134829	34	8.473246574401855
134830	30	13.138072967529297
134831	53	7.8979620933532715
134832	25	10.232627868652344
134833	36	10.393377304077148
134834	44	7.134948253631592
134835	29	8.000137329101562
134836	51	14.850324630737305
134837	49	10.206932067871094
134838	49	9.01076889038086
134839	24	11.540542602539062
134840	41	10.7235746383667
134841	52	10.31989860534668
134842	35	9.82632064819336
134843	33	9.20339584350586
134844	58	9.259540557861328
134845	38	6.175442695617676
134846	29	10.737340927124023
134847	51	11.22745418548584
134848	39	13.028322219848633
134849	42	9.646284103393555
134850	21	8.25919246673584
134851	35	9.604618072509766
134852	32	11.116595268249512
134853	37	8.785867691040039
134854	38	7.754096984863281
134855	35	8.57171630859375
134856	51	8.864235877990723
134857	26	8.813426971435547
134858	47	11.803853988647461
134859	51	9.739638328552246
134860	27	11.861528396606445
134861	51	11.708578109741211
134862	59	8.53625774383545
134863	21	6.9564032554626465
134864	55	10.479350090026855
134865	38	9.605779647827148
134866	42	9.014983177185059
134867	39	12.141799926757812
134868	54	11.29132080078125
134869	50	15.037137985229492
134870	47	9.084561347961426
134871	47	9.93748664855957
134872	41	11.909984588623047
134873	56	10.306068420410156
134874	45	7.480262279510498
134875	41	7.2710771560668945
134876	44	8.18712043762207
134877	52	10.792362213134766
134878	36	7.908567905426025
134879	36	10.7588472366333
134880	70	8.216448783874512
134881	46	10.279370307922363
134882	37	13.950663566589355
134883	38	6.3271589279174805
134884	33	11.58583927154541
134885	24	8.228133201599121
134886	24	10.555662155151367
134887	45	9.180511474609375
134888	38	10.537191390991211
134889	44	8.4529390335083
134890	29	9.89380168914795
134891	37	7.419884204864502
134892	52	14.821188926696777
134893	47	9.363866806030273
134894	60	11.034540176391602
134895	39	12.901985168457031
134896	43	10.607037544250488
134897	50	8.11245346069336
134898	56	11.11741828918457
134899	34	11.396904945373535
134900	42	6.416585445404053
